"","SubmissionDate","starttime","endtime","enum","note_1","note_2","intro","audio","audio_consent","consent_text","consent","note_3","date_time","id","id_2","district","tracking","time_2","sex_q2_1","day_q2_2","age_q2_3","rel_q2_4","q2_4_oth","status_q2_5","q2_5_oth","note2_6","members_q2_6","child_q2_7","older_q2_8","younger_q2_9","q2_9err","born_q2_10","lc1_naba_vht_q2_11","q2_12err","discuss_q2_13","big_city_q2_14","kla_q2_14","vill16_q2_15","educ_q2_21","read_q2_22","read_q2_22b","lang_q2_23","q2_23_oth","other_lang_q2_24","q2_24err","q2_24_oth","tribe_q2_25","q2_25_oth","tribe1","uga_q2_22","uga_q2_22b","time_3","activity_q3_1","q3_1_oth","free_time_q3_2","q3_2err","convers_q3_3","q3_3err","time_4","news_q4_1","oly_q4_2","africa_cup_q4_3","watchTV_q4_1","mobile_q4_2","time_5","living_cond_q5_1","living_tribe_q5_2","living_tribe_q5_2b","cond_parents_q5_3","cond_children_q5_4","randomdraw1","hardwork_q5_5","hardwork_q5_6","religious_q5_7","religious_q5_8","willing_q5_9","willing_q5_10","time_6","new_ideas_q6_2a_c1","goals_q6_2","q6_2err","time_7","note7_1","achiever_q7_1","kneel_q7_3","woman_earns_q7_3","women_leaders_q7_5","time_8","note8","note_sec8","audio_sec8","note8_1","randomdraw2","action_q8_1a_1","action_q8_1b_1","action_q8_1b_2_1","action_q8_1c_1","action_q8_1d_1","action_q8_1d_2_1","action_q8_1a_2","action_q8_1b_2","action_q8_1b_2_2","action_q8_1c_2","action_q8_1d_2","action_q8_1d_2_2","action_q8_1a_3","action_q8_1b_3","action_q8_1b_2_3","action_q8_1c_3","action_q8_1d_3","action_q8_1d_2_3","action_q8_1a_4","action_q8_1b_4","action_q8_1b_2_4","action_q8_1c_4","action_q8_1d_4","action_q8_1d_2_4","note8_2","disobeys_q8_1a","disobeys_yes","disobeys_no","randomdraw3","chat_q8_1b","fin_pressure_q8_1c","no_housework_q8_1e","note8_3","disobeys_community_q8_2","housework_comm_q8_4","chat_community_q8_5","fin_press_comm_q8_6","react_q8_7","intervene_q8_9","note8_1f","time_9","note9_1","randomdraw4","citizens_q9_1a_1","citizens_q9_1a_2","randomdraw5","government_q9_1b_1","government_q9_1b_2","elders_q9_2","time_10","randomdraw6","note_10_1","time_11","robbed_police_q11_5","gov_resp_q11_2","time_12","time_13","religion_q14_1","q14_1_oth","religion_times_q14_2","pray_private_q14_4","time_14","killed_witch_q14_1","possible_kill_q14_1b","randomdraw9","time_15","randomdraw11","note15_1son","qualities_son_q15_2_3","move_son_q15_3","qualities_daughter_q15_2_3","move_daughter_q15_3","time_16","note16_1","note16_1_2","beaten_comm_q16_1","woman_beaten_q16_1b","report_q16_1c","q16_1err","report_q16_1c_oth","note16_2","once_week_q16_2","once_week_q16_2b","once_month_q16_2b","friends_fam_q16_3","note17","note17_1","dwelling_q16_1","q16_1_oth","note17_2","rooms_q16_2","walls_q16_5","q16_5_oth","floor_q16_6","q16_6_oth","light_q16_7","q16_7_oth","fuel_q16_8","q16_8_oth","time_18","note18_1","radio_q17_1","tv_q17_2","cellphone_q17_5","cellpone_internet_q17_5a","cellphone_battery_q17_5b","cellphone_unit_q17_5b_units","chair_q17_7","sofa_q17_8","motor_cycle_q17_15","time_19","films_q17_1","other_attend_q17_2","audio_sec19","note_sec19","content_q17_1b","q19_3err","content_q17_1b_oth","hear_q19_4","q19_4err","hear_q19_4_oth","note_sec19_2","time_20","person_q18_1","relationship_person_q18_2","q18_2_oth","q18_2berr","note18","followup_q18_3","note20","observe_conditions_q18_4","note20_2","note21","instanceID","formdef_version","KEY","tc_id"
"77","Oct 18, 2016 7:36:46 PM","Oct 18, 2016 11:12:07 AM","Oct 18, 2016 4:32:48 PM",8,NA,NA,NA,NA,1,NA,1,NA,"Oct 18, 2016 11:12:00 AM",41024081,41024081,4,1,"2016-Oct-18 11:13:49",1,1,21,1,NA,2,NA,NA,2,0,0,1,NA,0,"11",NA,1,2,1,1,4,4,NA,2,NA,"29 30",NA,NA,22,NA,"Munyarwanda",2,NA,"2016-Oct-18 11:18:19",1,NA,"9 4 8",NA,"7",NA,"2016-Oct-18 11:21:33",4,NA,NA,6,4,"2016-Oct-18 11:23:04",1,1,NA,1,1,0.0434784033493631,1,2,NA,NA,NA,NA,"2016-Oct-18 11:12:08",1,"1 3 6",NA,"2016-Oct-18 11:29:13",NA,1,2,1,2,"2016-Oct-18 11:30:50",NA,NA,"media\AA_40bde3fc-9b2d-4dd8-88fa-188808a71b9a_note8_1.3gpp",NA,0.951182896438209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,2,1,NA,NA,2,NA,1,0.930724510094679,NA,NA,1,NA,1,2,NA,NA,1,2,NA,"2016-Oct-18 11:38:52",NA,0.780702665910875,NA,1,0.926915053937868,NA,2,1,"2016-Oct-18 11:40:37",0.0565060031958828,NA,"2016-Oct-18 11:45:03",2,1,"2016-Oct-18 11:46:52","2016-Oct-18 11:54:50",2,NA,1,1,"2016-Oct-18 11:55:32",2,1,0.270608043020874,"2016-Oct-18 11:58:11",0.168439635461488,NA,1,1,NA,NA,"2016-Oct-18 12:00:41",NA,NA,0,NA,NA,NA,NA,NA,2,NA,3,1,NA,NA,2,NA,NA,1,2,NA,1,NA,1,NA,3,NA,"2016-Oct-18 12:06:30",NA,2,2,2,NA,NA,NA,1,2,2,"2016-Oct-18 12:06:51",7,2,"media\AA_40bde3fc-9b2d-4dd8-88fa-188808a71b9a_note_sec19.3gpp",NA,NA,NA,NA,5,NA,NA,NA,"2016-Oct-18 12:08:20",2,NA,NA,NA,NA,1,NA,6,NA,NA,"uuid:40bde3fc-9b2d-4dd8-88fa-188808a71b9a",1610170740,"uuid:40bde3fc-9b2d-4dd8-88fa-188808a71b9a",74
"78","Oct 18, 2016 7:37:09 PM","Oct 18, 2016 11:39:20 AM","Oct 18, 2016 1:08:32 PM",31,NA,NA,NA,NA,2,NA,1,NA,"Oct 18, 2016 11:41:00 AM",41024121,41024121,4,1,"2016-Oct-18 11:42:49",2,2,19,2,NA,1,NA,NA,4,1,1,2,NA,1,"11",NA,3,2,2,2,4,1,NA,30,NA,"2",NA,NA,22,NA,"Munyarwanda",2,NA,"2016-Oct-18 11:52:04",1,NA,"9 10 11 8",NA,"5 4",NA,"2016-Oct-18 11:56:59",1,NA,NA,2,5,"2016-Oct-18 12:00:20",1,3,NA,2,2,0.800893731995514,NA,NA,NA,NA,3,2,"2016-Oct-18 11:39:21",1,"2 5 6",NA,"2016-Oct-18 12:08:52",NA,2,1,1,2,"2016-Oct-18 12:10:40",NA,NA,NA,NA,0.523791001086391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.456367238234605,NA,2,NA,NA,2,NA,NA,2,2,1,NA,"2016-Oct-18 12:22:56",NA,0.93172581778162,NA,2,0.54648958487667,NA,2,1,"2016-Oct-18 12:24:08",0.882160282212512,NA,"2016-Oct-18 12:30:04",2,1,"2016-Oct-18 12:32:42","2016-Oct-18 12:38:56",8,NA,3,1,"2016-Oct-18 12:39:47",1,NA,0.752469742961861,"2016-Oct-18 12:41:40",0.0683255842954097,NA,4,1,NA,NA,"2016-Oct-18 12:43:16",NA,NA,5,3,"3",NA,NA,NA,1,1,NA,1,NA,NA,2,NA,NA,2,3,NA,2,NA,5,NA,3,NA,"2016-Oct-18 12:50:31",NA,1,2,2,NA,NA,NA,1,2,2,"2016-Oct-18 12:50:57",7,4,NA,NA,NA,NA,NA,4,NA,NA,NA,"2016-Oct-18 12:53:26",2,NA,NA,NA,NA,1,NA,3,NA,NA,"uuid:ff9b2dfd-ce4f-4378-b440-c5b85f6a0997",1610170740,"uuid:ff9b2dfd-ce4f-4378-b440-c5b85f6a0997",74
"79","Oct 18, 2016 7:37:29 PM","Oct 18, 2016 1:15:36 PM","Oct 18, 2016 4:32:01 PM",8,NA,NA,NA,NA,1,NA,1,NA,"Oct 18, 2016 1:16:00 PM",41024261,41024261,4,1,"2016-Oct-18 13:17:01",1,2,26,1,NA,1,NA,NA,2,0,0,1,NA,0,"11",NA,1,1,1,2,11,NA,2,2,NA,"26 27",NA,NA,14,NA,"Mufumbira",2,NA,"2016-Oct-18 13:21:20",1,NA,"4 5 8",NA,"1",NA,"2016-Oct-18 13:23:21",5,NA,2,6,5,"2016-Oct-18 13:25:12",3,3,NA,2,2,0.0914987503597391,3,NA,NA,NA,NA,NA,"2016-Oct-18 13:15:37",1,"1 3 7",NA,"2016-Oct-18 13:31:58",NA,1,2,1,2,"2016-Oct-18 13:33:06",NA,NA,"media\AA_6649072e-9e5a-4b07-ae6a-a50aeddfb32f_note8_1.3gpp",NA,0.420533660042733,NA,NA,NA,NA,NA,NA,2,2,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.427493722138822,NA,2,NA,NA,1,NA,NA,1,1,1,NA,"2016-Oct-18 13:38:01",NA,0.350445674138241,1,NA,0.679297717242823,NA,1,1,"2016-Oct-18 13:39:30",0.912490893134027,NA,"2016-Oct-18 13:43:51",2,2,"2016-Oct-18 13:46:04","2016-Oct-18 13:53:12",9,NA,3,1,"2016-Oct-18 13:53:55",2,1,0.108914973400281,"2016-Oct-18 13:55:35",0.234133595366762,NA,3,2,NA,NA,"2016-Oct-18 13:58:15",NA,NA,1,0,NA,NA,NA,NA,1,1,NA,1,NA,NA,2,NA,NA,2,5,NA,1,NA,6,NA,3,NA,"2016-Oct-18 14:02:22",NA,1,2,1,1,3,3,1,2,2,"2016-Oct-18 14:03:05",7,4,"media\AA_6649072e-9e5a-4b07-ae6a-a50aeddfb32f_note_sec19.3gpp",NA,NA,NA,NA,6,NA,"None",NA,"2016-Oct-18 14:04:52",2,NA,NA,NA,NA,1,NA,3,NA,NA,"uuid:6649072e-9e5a-4b07-ae6a-a50aeddfb32f",1610170740,"uuid:6649072e-9e5a-4b07-ae6a-a50aeddfb32f",74
"80","Oct 18, 2016 7:38:07 PM","Oct 18, 2016 12:55:53 PM","Oct 18, 2016 6:51:08 PM",25,NA,NA,NA,NA,1,NA,1,NA,"Oct 18, 2016 1:04:00 PM",41024241,41024241,4,1,"2016-Oct-18 13:05:22",1,1,34,2,NA,1,NA,NA,5,3,0,4,NA,4,"11",NA,3,2,1,2,4,3,NA,2,NA,"2",NA,NA,1,NA,"Muganda",1,NA,"2016-Oct-18 13:15:24",1,NA,"1 10 6 8",NA,"5 2",NA,"2016-Oct-18 13:22:09",1,NA,NA,6,4,"2016-Oct-18 13:26:00",3,1,NA,2,1,0.98921637078499,NA,NA,NA,NA,1,1,"2016-Oct-18 12:55:54",1,"1 2 8",NA,"2016-Oct-18 13:34:52",NA,1,2,2,1,"2016-Oct-18 13:36:06",NA,NA,"media\AA_c7a37c96-cf54-4a8e-b6ef-997b59035664_note8_1.3gpp",NA,0.694564948942683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.129729766770412,2,NA,NA,NA,1,NA,1,NA,1,1,NA,"2016-Oct-18 13:43:10",NA,0.45861635408406,2,NA,0.469559605374659,1,NA,1,"2016-Oct-18 13:45:15",0.154176483902749,NA,"2016-Oct-18 13:51:20",3,1,"2016-Oct-18 13:53:04","2016-Oct-18 14:03:42",9,NA,3,1,"2016-Oct-18 14:04:37",1,NA,0.401710912455905,"2016-Oct-18 14:06:48",0.554556072056416,NA,NA,NA,3,1,"2016-Oct-18 14:08:57",NA,NA,1,0,NA,NA,NA,NA,2,NA,1,1,NA,NA,2,NA,NA,2,2,NA,1,NA,5,NA,3,NA,"2016-Oct-18 14:13:35",NA,2,2,1,2,5,3,1,2,2,"2016-Oct-18 14:14:17",7,NA,"media\AA_c7a37c96-cf54-4a8e-b6ef-997b59035664_note_sec19.3gpp",NA,NA,NA,NA,6,NA,"Nothing he heard  or knows",NA,"2016-Oct-18 14:17:29",2,NA,NA,NA,NA,1,NA,3,NA,NA,"uuid:c7a37c96-cf54-4a8e-b6ef-997b59035664",1610170740,"uuid:c7a37c96-cf54-4a8e-b6ef-997b59035664",74
"81","Oct 18, 2016 7:38:10 PM","Oct 18, 2016 9:55:15 AM","Oct 18, 2016 11:46:40 AM",40,NA,NA,NA,NA,1,NA,1,NA,"Oct 18, 2016 10:03:00 AM",41024251,41024251,4,1,"2016-Oct-18 10:05:25",2,2,29,2,NA,2,NA,NA,6,4,1,4,NA,4,"11",NA,2,1,1,NA,11,NA,2,2,NA,"1 31",NA,NA,24,NA,"Munyoro",3,NA,"2016-Oct-18 10:13:31",16,NA,"1 4 6 8",NA,"5 1 2",NA,"2016-Oct-18 10:17:14",5,2,3,4,5,"2016-Oct-18 10:20:29",2,2,NA,2,2,0.759017472896891,NA,NA,NA,NA,3,1,"2016-Oct-18 09:55:16",1,"2 5 6",NA,"2016-Oct-18 10:29:20",NA,1,2,1,1,"2016-Oct-18 10:30:49",NA,NA,"media\AA_454595d9-70f0-41bf-94ea-13b72e516ddc_note8_1.3gpp",NA,0.260028446732268,NA,NA,NA,NA,NA,NA,2,2,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.572393873604826,NA,2,NA,NA,1,NA,NA,2,1,1,NA,"2016-Oct-18 10:38:52",NA,0.356496060326707,1,NA,0.919547737472224,NA,2,2,"2016-Oct-18 10:40:54",0.0568075573501919,NA,"2016-Oct-18 10:46:58",2,2,"2016-Oct-18 10:52:29","2016-Oct-18 11:03:57",9,NA,7,1,"2016-Oct-18 11:05:18",2,1,0.382973370437301,"2016-Oct-18 11:08:40",0.953763868334835,NA,NA,NA,2,1,"2016-Oct-18 11:11:42",NA,NA,4,1,"3",NA,NA,NA,2,NA,1,1,NA,NA,2,NA,NA,4,7,NA,7,NA,7,NA,3,NA,"2016-Oct-18 11:18:37",NA,1,2,1,2,7,3,1,2,2,"2016-Oct-18 11:20:32",8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-Oct-18 11:22:39",1,2,NA,NA,NA,1,NA,4,NA,NA,"uuid:454595d9-70f0-41bf-94ea-13b72e516ddc",1610170740,"uuid:454595d9-70f0-41bf-94ea-13b72e516ddc",74
"82","Oct 18, 2016 7:38:20 PM","Oct 18, 2016 9:59:38 AM","Oct 18, 2016 3:21:36 PM",34,NA,NA,NA,NA,1,NA,1,NA,"Oct 18, 2016 10:01:00 AM",41024141,41024141,4,1,"2016-Oct-18 10:03:11",2,2,18,2,NA,1,NA,NA,2,0,1,0,NA,0,"8",NA,3,1,1,2,6,2,NA,2,NA,"37",NA,NA,21,NA,"Munyankole",1,NA,"2016-Oct-18 10:08:21",15,"Phone accesory","4 11 6 8",NA,"4",NA,"2016-Oct-18 10:12:28",4,NA,3,2,4,"2016-Oct-18 10:14:53",2,2,NA,2,2,0.26675878632561,1,1,NA,NA,NA,NA,"2016-Oct-18 09:59:39",1,"4 6 8",NA,"2016-Oct-18 10:23:32",NA,1,2,1,1,"2016-Oct-18 10:25:13",NA,NA,"media\AA_5d939323-6f23-4866-b4fc-4fa584a7f4cb_note8_1.3gpp",NA,0.946832994552882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,1,NA,NA,2,NA,2,0.906339731231412,NA,NA,2,NA,1,1,NA,NA,1,1,NA,"2016-Oct-18 10:32:09",NA,0.287498541227813,1,NA,0.565232734602978,NA,2,1,"2016-Oct-18 10:34:29",0.225925742022558,NA,"2016-Oct-18 10:38:55",3,1,"2016-Oct-18 10:40:52","2016-Oct-18 10:52:10",9,NA,2,1,"2016-Oct-18 10:53:18",1,NA,0.823201924468507,"2016-Oct-18 10:55:47",0.0888955713124291,NA,2,1,NA,NA,"2016-Oct-18 10:58:41",NA,NA,2,2,"1",NA,NA,NA,1,1,NA,2,NA,NA,2,NA,NA,2,8,NA,2,NA,5,NA,2,NA,"2016-Oct-18 11:04:51",NA,2,2,1,2,7,3,1,2,1,"2016-Oct-18 11:06:00",8,3,"media\AA_5d939323-6f23-4866-b4fc-4fa584a7f4cb_note_sec19.3gpp",NA,NA,NA,NA,6,NA,"She wasnt told in details about the movie by the husband",NA,"2016-Oct-18 11:08:11",2,NA,NA,NA,NA,1,NA,4,NA,NA,"uuid:5d939323-6f23-4866-b4fc-4fa584a7f4cb",1610170740,"uuid:5d939323-6f23-4866-b4fc-4fa584a7f4cb",74
"83","Oct 18, 2016 7:39:18 PM","Oct 18, 2016 12:00:24 PM","Oct 18, 2016 1:25:12 PM",40,NA,NA,NA,NA,1,NA,1,NA,"Oct 18, 2016 12:13:00 PM",41024291,41024291,4,1,"2016-Oct-18 12:16:32",2,2,25,2,NA,2,NA,NA,3,1,1,1,NA,1,"8",NA,3,1,2,2,9,NA,2,2,NA,"30",NA,NA,22,NA,"Munyarwanda",2,NA,"2016-Oct-18 12:23:24",5,NA,"1 6 8",NA,"5 4 7",NA,"2016-Oct-18 12:27:28",5,3,NA,2,5,"2016-Oct-18 12:29:35",3,3,NA,1,2,0.433671210086034,NA,NA,3,1,NA,NA,"2016-Oct-18 12:00:24",1,"4 6 7",NA,"2016-Oct-18 12:37:32",NA,2,2,2,2,"2016-Oct-18 12:39:43",NA,NA,"media\AA_3474f2e7-d811-4e1e-acc5-677403ed9c97_note8_1.3gpp",NA,0.856853262194598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,1,1,NA,NA,1,2,NA,0.312852467139431,1,NA,NA,NA,1,NA,1,NA,2,1,NA,"2016-Oct-18 12:47:33",NA,0.691939888209602,NA,1,0.567402848222354,NA,2,1,"2016-Oct-18 12:50:48",0.676318800550181,NA,"2016-Oct-18 12:57:06",2,1,"2016-Oct-18 12:59:25","2016-Oct-18 13:07:31",9,NA,1,1,"2016-Oct-18 13:08:15",1,NA,0.841515890005379,"2016-Oct-18 13:10:11",0.19907854510862,NA,3,1,NA,NA,"2016-Oct-18 13:12:48",NA,NA,3,1,"3",NA,NA,NA,1,2,NA,1,NA,NA,2,NA,NA,2,7,NA,7,NA,7,NA,2,NA,"2016-Oct-18 13:17:05",NA,1,1,1,1,2,3,1,2,1,"2016-Oct-18 13:17:46",7,1,"media\AA_3474f2e7-d811-4e1e-acc5-677403ed9c97_note_sec19.3gpp",NA,NA,NA,NA,5,NA,NA,NA,"2016-Oct-18 13:19:02",1,2,NA,NA,NA,1,NA,2,NA,NA,"uuid:3474f2e7-d811-4e1e-acc5-677403ed9c97",1610170740,"uuid:3474f2e7-d811-4e1e-acc5-677403ed9c97",74
"84","Oct 18, 2016 7:39:23 PM","Oct 18, 2016 10:22:11 AM","Oct 18, 2016 11:41:36 AM",36,NA,NA,NA,NA,1,NA,1,NA,"Oct 18, 2016 10:22:00 AM",41024201,41024201,4,1,"2016-Oct-18 10:23:30",1,3,44,1,NA,1,NA,NA,9,7,0,8,NA,10,"11",NA,3,1,2,2,3,2,NA,2,NA,"26 27",NA,NA,14,NA,"Mufumbira",2,NA,"2016-Oct-18 10:30:44",1,NA,"1 5 11 8",NA,"5 4 7",NA,"2016-Oct-18 10:36:25",5,2,3,1,5,"2016-Oct-18 10:38:45",3,3,NA,1,2,0.683121315764404,NA,NA,NA,NA,1,1,"2016-Oct-18 10:22:11",1,"3 6 7",NA,"2016-Oct-18 10:46:54",NA,1,2,1,2,"2016-Oct-18 10:48:40",NA,NA,"media\AA_f0ac3fa7-216b-4650-baea-d868f7700f8e_note8_1.3gpp",NA,0.188293433150661,2,1,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.385732435552668,NA,2,NA,NA,1,NA,NA,1,1,1,NA,"2016-Oct-18 10:58:21",NA,0.152031016147699,1,NA,0.1681136965215,2,NA,1,"2016-Oct-18 11:01:46",0.76009750008444,NA,"2016-Oct-18 11:05:46",2,1,"2016-Oct-18 11:08:41","2016-Oct-18 11:21:13",8,NA,1,1,"2016-Oct-18 11:21:58",2,1,0.203234988773436,"2016-Oct-18 11:23:28",0.655453978489192,NA,NA,NA,4,1,"2016-Oct-18 11:25:48",NA,NA,0,NA,NA,NA,NA,NA,2,NA,2,1,NA,NA,2,NA,NA,3,7,NA,7,NA,5,NA,3,NA,"2016-Oct-18 11:30:35",NA,1,2,1,1,3,3,1,2,2,"2016-Oct-18 11:31:19",8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-Oct-18 11:32:15",2,NA,NA,NA,NA,1,NA,3,NA,NA,"uuid:f0ac3fa7-216b-4650-baea-d868f7700f8e",1610170740,"uuid:f0ac3fa7-216b-4650-baea-d868f7700f8e",74
"85","Oct 18, 2016 7:39:27 PM","Oct 18, 2016 12:58:49 PM","Oct 18, 2016 4:21:34 PM",42,NA,NA,NA,NA,1,NA,1,NA,"Oct 18, 2016 1:08:00 PM",41024301,41024301,4,2,"2016-Oct-18 13:10:20",2,2,23,1,NA,3,NA,NA,2,1,0,1,NA,2,"11",NA,2,1,1,2,11,NA,2,2,NA,"2",NA,NA,1,NA,"Muganda",3,NA,"2016-Oct-18 13:15:52",15,"Working in my salon","1 9 4 8",NA,"1 3 7",NA,"2016-Oct-18 13:24:36",5,NA,1,3,5,"2016-Oct-18 13:29:11",2,3,NA,2,2,0.770388929736488,NA,NA,NA,NA,3,1,"2016-Oct-18 12:58:50",1,"2 3 8",NA,"2016-Oct-18 13:36:09",NA,1,2,2,2,"2016-Oct-18 13:37:59",NA,NA,"media\AA_c703d585-2502-4e50-8422-b94955aa4b0e_note8_1.3gpp",NA,0.0656616349124012,2,2,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.478990416466722,NA,2,NA,NA,1,NA,NA,2,1,1,NA,"2016-Oct-18 13:45:55",NA,0.609192059966577,NA,1,0.122105288484941,2,NA,2,"2016-Oct-18 13:48:28",0.398710175518216,NA,"2016-Oct-18 13:54:26",2,2,"2016-Oct-18 13:56:29","2016-Oct-18 14:07:29",2,NA,1,4,"2016-Oct-18 14:08:49",1,NA,0.748384736137762,"2016-Oct-18 14:11:08",0.993684388255895,NA,NA,NA,2,1,"2016-Oct-18 14:14:34",NA,NA,4,3,"2 3",NA,NA,NA,1,1,NA,1,NA,NA,1,NA,NA,2,5,NA,7,NA,5,NA,2,NA,"2016-Oct-18 14:22:20",NA,1,2,1,1,4,3,1,2,2,"2016-Oct-18 14:23:07",7,2,"media\AA_c703d585-2502-4e50-8422-b94955aa4b0e_note_sec19.3gpp",NA,NA,NA,NA,4,NA,NA,NA,"2016-Oct-18 14:24:22",2,NA,NA,NA,NA,1,NA,4,NA,NA,"uuid:c703d585-2502-4e50-8422-b94955aa4b0e",1610170740,"uuid:c703d585-2502-4e50-8422-b94955aa4b0e",74
"86","Oct 18, 2016 7:39:47 PM","Oct 18, 2016 2:44:13 PM","Oct 18, 2016 3:58:07 PM",25,NA,NA,NA,NA,1,NA,1,NA,"Oct 18, 2016 2:44:00 PM",41024221,41024221,4,1,"2016-Oct-18 14:46:06",1,2,32,2,NA,2,NA,NA,4,2,0,3,NA,2,"11",NA,1,2,2,2,4,2,NA,2,NA,"27",NA,NA,18,NA,"Mukiga",1,NA,"2016-Oct-18 14:52:24",1,NA,"1 9 10 8",NA,"5 4",NA,"2016-Oct-18 14:55:06",4,NA,NA,1,1,"2016-Oct-18 14:57:20",1,3,NA,1,2,0.162058288876664,1,1,NA,NA,NA,NA,"2016-Oct-18 14:44:14",1,"1 2 3",NA,"2016-Oct-18 15:03:25",NA,1,1,1,2,"2016-Oct-18 15:04:37",NA,NA,"media\AA_2e53fe93-5671-4c15-a8ff-d04180b01830_note8_1.3gpp",NA,0.105514896175383,2,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.497749635395472,NA,2,NA,NA,2,NA,NA,2,1,1,NA,"2016-Oct-18 15:13:32",NA,0.197234669120961,1,NA,0.499136899062658,2,NA,1,"2016-Oct-18 15:15:34",0.200864848670616,NA,"2016-Oct-18 15:22:58",2,2,"2016-Oct-18 15:25:54","2016-Oct-18 15:39:49",4,NA,1,1,"2016-Oct-18 15:40:41",1,NA,0.389030895930695,"2016-Oct-18 15:45:00",0.149179345134104,NA,2,1,NA,NA,"2016-Oct-18 15:47:42",NA,NA,0,NA,NA,NA,NA,NA,1,1,NA,2,NA,NA,2,NA,NA,2,1,NA,1,NA,6,NA,3,NA,"2016-Oct-18 15:52:14",NA,1,2,2,NA,NA,NA,1,2,2,"2016-Oct-18 15:52:44",7,4,"media\AA_2e53fe93-5671-4c15-a8ff-d04180b01830_note_sec19.3gpp",NA,NA,NA,NA,6,NA,"Doesn't know way we're they about ",NA,"2016-Oct-18 15:54:46",2,NA,NA,NA,NA,1,NA,2,NA,NA,"uuid:2e53fe93-5671-4c15-a8ff-d04180b01830",1610170740,"uuid:2e53fe93-5671-4c15-a8ff-d04180b01830",74
"87","Oct 18, 2016 7:40:28 PM","Oct 18, 2016 10:08:56 AM","Oct 18, 2016 11:45:41 AM",1,NA,NA,NA,NA,1,NA,1,NA,"Oct 18, 2016 10:09:00 AM",41024341,41024341,4,1,"2016-Oct-18 10:10:31",1,1,28,1,NA,1,NA,NA,4,2,0,3,NA,2,"11",NA,3,1,1,2,4,1,NA,2,NA,"31",NA,NA,24,NA,"Munyoro",1,NA,"2016-Oct-18 10:16:50",6,NA,"9 3 10 8",NA,"5 2",NA,"2016-Oct-18 10:23:52",5,3,2,3,5,"2016-Oct-18 10:26:42",1,3,NA,1,2,0.919291071760148,NA,NA,NA,NA,3,1,"2016-Oct-18 10:08:56",1,"3 6 8",NA,"2016-Oct-18 10:36:04",NA,2,1,1,1,"2016-Oct-18 10:38:34",NA,NA,"media\AA_b14a4346-4c9b-43af-9fde-4f1a94d090d8_note8_1.3gpp",NA,0.864921573145682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,2,2,NA,NA,1,1,NA,0.158762222805367,2,NA,NA,NA,1,NA,2,NA,1,1,NA,"2016-Oct-18 10:48:21",NA,0.648763655971147,NA,2,0.0665113522569625,1,NA,2,"2016-Oct-18 10:50:51",0.879058627988111,NA,"2016-Oct-18 10:58:56",2,1,"2016-Oct-18 11:01:53","2016-Oct-18 11:21:45",4,NA,1,1,"2016-Oct-18 11:22:57",1,NA,0.839613157405077,"2016-Oct-18 11:25:27",0.078878028901314,NA,1,1,NA,NA,"2016-Oct-18 11:28:53",NA,NA,0,NA,NA,NA,NA,NA,2,NA,3,2,NA,NA,2,NA,NA,2,3,NA,1,NA,5,NA,2,NA,"2016-Oct-18 11:34:26",NA,1,2,1,1,2,3,1,2,2,"2016-Oct-18 11:35:45",6,1,"media\AA_b14a4346-4c9b-43af-9fde-4f1a94d090d8_note_sec19.3gpp",NA,"5",NA,NA,NA,NA,NA,NA,"2016-Oct-18 11:39:07",2,NA,NA,NA,NA,1,NA,2,NA,NA,"uuid:b14a4346-4c9b-43af-9fde-4f1a94d090d8",1610170740,"uuid:b14a4346-4c9b-43af-9fde-4f1a94d090d8",74
