"KEY","dist_to_video_hall"
"uuid:959b7b1c-b83b-48c9-a350-1c6505ede04a",124
"uuid:f965bc26-3356-41fe-87d7-d9bbc8bc7646",905
"uuid:c3cae239-890b-4ffb-bdf2-4a8093a97908",648
"uuid:7a92eed7-646d-41f6-a39e-113f26e7783d",556
"uuid:7748f030-c489-4506-adbd-d6778603df70",499
"uuid:66ce6642-1e4a-44c8-85c3-756cd9ee6f40",35
"uuid:a101bff9-faa4-421a-906c-3d201f2dfb68",6
"uuid:adef0a1d-69c2-43df-bcbe-048421f1b70f",35
"uuid:2af0c579-dcbc-47b6-aa03-ce78aea3962b",188
"uuid:f7c5a39d-a166-475a-ae1c-f76c9ce9835c",1177
"uuid:f1f87b52-8d03-4bf8-8643-c0b2f8712a96",703
"uuid:b5725afd-0acb-4375-9b13-f1da63789c94",786
"uuid:d9ab2b3f-607f-4a39-b55e-961e06c68c3c",21
"uuid:85734a1f-1028-471f-8e1e-6c15cb04a9f8",14
"uuid:781690d3-f525-4037-bdfc-e29a36a5bec4",16
"uuid:ca0468d1-4cab-4b0e-9ab0-d44cbda424f9",890
"uuid:d98fb46c-6851-4fdb-81a4-8be6d14e9f08",605
"uuid:6b8c79b4-2ec3-4a05-b1ba-cf074aab2e19",822
"uuid:89acf5ca-a5d9-4a27-b632-893a36483f94",695
"uuid:8ddee87b-e970-48ae-ae39-0b7a3110c0b7",949
"uuid:854bbeea-582b-4f02-b066-a382d019c5c1",687
"uuid:9cbfc793-dd73-4f77-81e7-52c52da16970",725
"uuid:90629fda-7ae1-4c43-9c14-cb52fb536ca4",594
"uuid:883e8523-d84e-485c-a699-1935ebdf3fd3",61
"uuid:5e7fb886-77b0-4dec-aa8a-e2ef9364bfde",3
"uuid:6a8c9eb2-de5d-4212-9619-4cab2e71c88b",28
"uuid:e619e637-cdb6-449e-b438-0fc4bf81a62d",786
"uuid:524b3f5e-56fa-4194-a792-0bcb40ba2063",29
"uuid:cbe1bc83-c180-41e4-9342-1f7c1c809306",1139
"uuid:2760fe43-ed7c-4343-aec9-4d7e807caf1b",777
"uuid:aecd762c-b271-4889-b781-b9a0c2a30d6e",86
"uuid:d7d13d6e-2ac7-441c-8c79-1b3c5aa040f0",735
"uuid:b97ab56b-5493-4ac7-8283-8dfaed5ae907",45
"uuid:fb0611b4-0513-446a-981c-38c8e35a38a6",6
"uuid:01d1a9bb-4129-4666-8f71-eb5a515fd991",16
"uuid:ead2ca99-74a3-4fd8-87e8-744858bc9621",63
"uuid:c239ec49-a465-4217-9938-536ef118272d",515
"uuid:026cb340-fd87-4198-afec-f307e5fd6768",252
"uuid:0c84586c-524a-45fc-b07b-0e0227a31ca8",458
"uuid:61c22052-e46e-467c-87f1-41f9f5581842",149
"uuid:688115a5-867f-45de-b603-5a10691e2232",57
"uuid:23a3e6c2-29f6-40cb-a1cb-4b933d99e7b3",93
"uuid:db9cc207-c830-4b43-b0b0-14c3257e8e52",20
"uuid:6beaa9ea-f634-4ad2-8299-664b3890398b",681
"uuid:1db32482-1f66-4c8f-942f-99961e677840",198
"uuid:de1ae0aa-67cc-45e6-9c87-f90483537ccf",21
"uuid:825de3d6-deb4-4b23-9359-560034ed75f3",647
"uuid:3dbd2097-29eb-449d-8cfd-76bb9feff9a4",104
"uuid:8c6e4861-7a6c-4672-ae35-1a1ffd6c3a62",20
"uuid:b1f43b73-a2f0-42e7-965d-368d9e50b2ba",870
"uuid:b0fc143e-909a-4412-a4d6-b5ed0c136d64",218
"uuid:2feac6a5-90dd-47eb-bd80-7a10edcc43cb",44
"uuid:67232a51-7d40-40d8-a1d7-e659c1b2ff25",162
"uuid:922efe92-8d8d-4618-8412-2bd4ec42ddb7",214
"uuid:e065fc11-feab-4c62-96f7-2c9c13193133",57
"uuid:8f4fa22d-b2d3-4ad8-87bd-0a4619f273fe",227
"uuid:edc9e70e-02fb-4d02-a78e-8a4e78269126",19
"uuid:7857d5f3-9a41-40de-b4aa-84e2bdda60db",155
"uuid:196400f9-268b-4de4-9280-7857fb92ab5f",48
"uuid:9fb9f024-dc59-4837-b42c-9e034827b07d",40
"uuid:ecf792b0-073d-475f-8b8b-f3f803b10ed9",299
"uuid:a4352a0d-36af-444e-80e2-38f63af2c0b2",77
"uuid:6da9f744-398f-494f-91cd-ae8a7081d420",374
"uuid:4b616d2c-175e-4d9d-803a-8ef41ff81b97",269
"uuid:52b247fd-df10-473b-838d-6892a8d2de79",24
"uuid:c29f2ab6-b06a-4ee3-a867-67723fc291bf",100
"uuid:a41a933a-fdbf-4f0b-9858-8d4b5de99b1e",50
"uuid:b74ae86c-5b86-4437-b2a1-a367650f5f72",303
"uuid:71f30976-2e61-4b27-9425-feb99e4f1461",146
"uuid:e942b9e7-f5dd-4f54-8a10-52cf8b37043e",145
"uuid:1e236cee-d250-44a9-bd39-9c092210f17d",23
"uuid:e13265f2-2e51-4c73-9cc0-835230d86cb6",7
"uuid:80c95528-c114-44cb-b025-735c55c8c445",164
"uuid:c4cc74aa-8959-4d69-8157-16ecce282965",339
"uuid:a18ae77f-8928-4dd4-9b63-cfd1dea03a4c",417
"uuid:7ff524c6-2ed9-418e-8498-206bbf225054",53
"uuid:44981add-ddf2-47c8-8c23-0f793067ca91",129
"uuid:38743876-103f-4840-80da-403f221573f9",26
"uuid:6e9e115d-d3c3-4dc0-b180-c746cc37d43c",7
"uuid:fffab099-43fb-45a9-9fa2-fe804c0557b6",257
"uuid:802eaaed-055d-4926-9e16-531382b04940",58
"uuid:13267242-6c5a-45d4-9389-a1b28929fb05",239
"uuid:cc621609-47c3-401e-b8bb-7637b80be465",29
"uuid:984b7029-1ff5-45c6-b98f-5d3f95fcb326",330
"uuid:0cad3141-1938-4309-b4dc-107dc728e18b",54
"uuid:2e9f4dfa-9238-43f0-b2db-6bb442b0713c",121
"uuid:bd6c3417-44d4-42a4-8d3e-3a11e40b847b",53
"uuid:fd7d7df3-e77c-4a88-bde4-81ddf0cc1631",261
"uuid:a2a917e6-c90f-4d06-87d9-dca407bfe56c",172
"uuid:6dd1b4a2-21a4-4e99-829d-b6235139b421",56
"uuid:ca5a4177-75b5-4264-9464-fea782d62cb5",151
"uuid:1de42732-9927-4530-9fc8-6ca3e3d3f616",195
"uuid:5f40c7b3-3197-4138-90a2-44fc8116d35b",184
"uuid:55edfd13-12da-48a8-970f-d31a81ed2b99",99
"uuid:636b5221-dc2f-43b2-b720-716f28657c43",200
"uuid:2c15ceb4-4b26-4f10-9b62-9d6f2b8e5485",230
"uuid:406d3fe6-d1d3-4667-960b-88c61093ac83",19
"uuid:664cb168-79b5-420d-9cfe-1a96be8f0717",207
"uuid:3cc375d5-2b57-462b-b22f-a0a6683cbb18",50
"uuid:63aa9660-8b31-4728-b39d-2a058956d461",105
"uuid:04538523-921e-4eee-b186-03e5a894f4c4",355
"uuid:7db3c628-d518-4a3c-9b90-1e3a91949a42",599
"uuid:47b691e6-defc-4347-95c6-95b63cf62b06",689
"uuid:54d6a875-d9ca-4b63-97af-592e6c4c198a",75
"uuid:7e6e7719-1ddb-4067-8e83-320876bac20b",1560
"uuid:ebc0bdba-0b9f-4066-8d21-9e46072ab98b",575
"uuid:66e9a648-b47f-4322-bc82-5fc4ca2a6091",801
"uuid:9b084647-d379-4998-9283-d2103b076be2",601
"uuid:25422f8a-6a0d-4511-af1c-cc053d08c301",997
"uuid:f3efe660-4e1b-4e67-8df6-e36eded85b47",525
"uuid:45a2f4fd-4a60-4b94-892a-4b02c08488f1",109352
"uuid:51a0e25d-4829-4df9-92cb-4d93d957c352",730
"uuid:ae11febb-9db2-48b4-8fec-c1e525b3204b",14
"uuid:a181702a-c007-4f17-b6ec-cc2b0d5233dc",799
"uuid:e83faaeb-bcba-41a8-859e-05125c573b74",296
"uuid:6654d4d7-56ec-4c9d-a211-1a74d71b09e8",188
"uuid:d6495f63-b766-43e2-9425-aaea293c4185",774
"uuid:a2efe3cd-d36d-4326-bcfe-887e4a330894",237
"uuid:eae23fa9-6245-4bd6-953f-176d1b0cb34a",594
"uuid:7812fc54-f8b5-45bc-92d3-79a0a423ca16",82
"uuid:22ba2b0d-124b-4658-a7f9-b5bb1137181b",12
"uuid:36b3aeb2-42a4-4536-8db2-f6260a52d848",16
"uuid:500012a1-134d-4cb1-bf4b-736ea792e958",949
"uuid:5590008d-a45d-4990-be24-f553363d93d4",109352
"uuid:3ddf9c63-fa70-4b34-b71e-9072c4829c12",9
"uuid:8ea17b7c-d09f-4677-b37b-2725234e5494",556
"uuid:ac93330d-e0fc-410b-a0c4-ff75ccadc13a",13
"uuid:64a248f5-6d34-430b-b501-b45488231297",839
"uuid:e5b3e3a5-fcf3-4163-9c71-c4d0e6fbf9ca",7
"uuid:351f9ba5-098a-4240-83b5-da83336b7e9d",90
"uuid:b8e117d9-b693-45ab-8556-5de6abbbc65c",327
"uuid:85040814-3941-4928-9320-1a1e471f3da9",405
"uuid:0b5f1fa2-85d1-4cdc-990e-1eb4b179e166",778
"uuid:7a583b05-22b9-4642-bf56-0f2c4f429162",33354
"uuid:4da9b241-b483-4f29-8f0f-5af5fdd024a4",47
"uuid:cda40e8a-a501-4429-b605-6e0ac8969a12",352
"uuid:6e5c2ac0-f89f-402e-a914-37a270e815f6",946
"uuid:2c9c3999-671c-4073-aab4-5996e8a59c7e",192
"uuid:2c5d91cc-a1cc-4a7f-93f2-d6399934eb84",13
"uuid:c144453c-9c58-45fc-acd1-a7df90901b23",393
"uuid:73ea7330-1d24-4483-b52f-7c2ffd761d78",101
"uuid:29c9e69e-982d-45df-9831-0d74b76b2d6f",97
"uuid:c25ef2b7-3996-4b32-b754-e5c8943ec677",772
"uuid:b24ae699-2a36-4fcb-92d9-66e7c2b11a9f",63
"uuid:c1848c46-1eb8-4ff8-9883-40b346a3f284",899
"uuid:a696d546-59d9-4d73-a336-bd2079d6554a",7
"uuid:3c4c2aea-197e-4f4e-b5a8-6edbd1b258fe",33359
"uuid:c065e2f0-afb5-43d0-82a0-dfd417d392ba",571
"uuid:759f9547-8473-4d34-ba14-89d2101d5d7a",463
"uuid:382d4c4b-75fa-4d9f-b3d2-009d0d3bde36",482
"uuid:1495af59-bef3-4dd9-9b61-4f5cb6a2afba",826
"uuid:b9165dff-9019-40ed-8bc3-1b30028ae4a6",617
"uuid:ced59f5c-df9e-44e7-a657-55cd4046391c",27
"uuid:1942b4ca-4ecc-4b62-a812-b4c2b9273d32",172
"uuid:17034a53-d0e7-4eda-b100-1fa010f85aba",61
"uuid:fb3e88e8-0b02-4b68-b962-e4ba987cf8ea",58
"uuid:d6d2a27e-52d9-40e5-8da1-70ee2a203efd",180
"uuid:d7a66539-4f5e-4af3-ad17-76fc4685bf2d",125
"uuid:6c703ca3-2139-46ec-a233-a9cec5f5d706",88
"uuid:f9691aec-0c1b-4ff6-ba43-0c8ab1971d8c",47
"uuid:ff6c962b-cceb-4375-b01c-ea4137c976d9",226
"uuid:bbac7e14-3c62-45bc-803c-d0a153a719a8",164
"uuid:7e6fc087-ff2c-46c8-807e-09f8c65859c9",71
"uuid:d2c33d23-44c2-4e72-8207-66b2eb9101e8",172
"uuid:88e6e73e-54c0-4d0c-a826-6a226fe376d1",169
"uuid:8d091329-82af-45f2-80e7-3f1d9f5ab79a",45
"uuid:cb2c8b74-a03c-4111-ab8b-6ca946036223",190
"uuid:beb2a383-b117-4972-999b-23b306f3d3cb",116
"uuid:c6bd593a-85a0-47ce-a848-0385f40071a2",141
"uuid:ace5bda7-a466-4b6e-954e-5263b11a9e45",126
"uuid:d92e083a-74eb-4cf1-a9c9-ddeb2dee02a3",224
"uuid:04b227ae-a3d9-45ba-89fa-be841f873dec",128
"uuid:8ca10ef3-8a18-4b54-8b4f-c60874812c5c",147
"uuid:181a0c03-7c11-4f0b-bbac-1d6fe1727ab0",23
"uuid:c14d8ceb-7ab7-45a1-a115-a7bf18e3d0be",52
"uuid:cf4ccdc3-a2e3-4e83-93e5-d3e234877b00",412
"uuid:8633a7b9-2a2a-43a1-8a72-65dd299b87e9",212
"uuid:dd6135c1-72e7-4bd6-bd2b-5ac92cecee9f",256
"uuid:0c1140ef-7763-4502-8d7c-72c4f30e87f1",163
"uuid:5020b027-c483-40b6-8eee-ee44817ea8f4",107
"uuid:4bc8a0a0-8699-45b4-8e12-816dc8eba2c9",3659
"uuid:1af309d5-6b3e-4e44-a0ba-0fdad5717345",53
"uuid:110f8303-a35d-4e2a-831d-e58e14ee554e",67
"uuid:10b13153-75af-4c38-8c01-4ea6a50fbd87",242
"uuid:ed40169b-9e5b-44c6-96a9-bb857e6620ea",128
"uuid:54bd2ea1-ae9a-4bbb-ba3f-c6cc0a25ccdf",134
"uuid:89bd360f-4ab2-4b96-8851-a0a6b446a80e",52
"uuid:d2ad5f8a-1051-412b-8879-e61def0a36c3",24
"uuid:d2daa9d3-100f-474f-b6e2-7bea29566101",143
"uuid:5a36f6f8-eba7-4dda-a581-e2a1306119a2",23
"uuid:128f32b8-d60c-4b9a-9930-024cf13c9000",184
"uuid:4ba6bad9-ad9f-4706-8dce-9d5528780a7f",78
"uuid:1411ed23-dfe2-4483-8837-6dd5fa0e6b25",2506
"uuid:78f1ef07-ace3-4d08-97fb-de06c5e9fb91",184
"uuid:360c0f6f-c608-4662-8a12-32691ede6b63",209
"uuid:12a4984a-37c6-4b64-97b4-4b0d3cbf66ee",116
"uuid:c9e10011-a393-4858-8518-132aa1084bbe",46
"uuid:61e3974c-52c0-4682-941f-b5333eefdf80",184
"uuid:ac6d7d26-d472-4b2f-86cc-76f666e754f2",145
"uuid:0e5995f9-b607-41f4-9b9d-8b8b8f5874f8",14336
"uuid:a9d98672-5162-43ae-b5f9-04ee0fd5e663",223
"uuid:fab66624-f8dd-4106-8705-d59f81299b4d",138
"uuid:fdff1563-dc53-40c6-b312-d53b9b59f1c6",98
"uuid:1bf54288-8ca0-4d97-886e-cddf49bbd959",470
"uuid:42ee44f5-43cb-4030-93df-17882b8c7574",116
"uuid:4677653d-ec6e-4460-a1e7-74d6b96c9539",172
"uuid:5e2d0f57-c36c-46ab-b73d-be3c2b7e05b8",107
"uuid:32d1c5df-6ffc-4e65-9135-da9325245998",8
"uuid:50196145-a6d1-4e6e-9219-78ece83cd4ed",184
"uuid:bf6172ec-23c6-4186-bcc7-e252e9357456",53
"uuid:9d3d9619-1adc-42eb-a1d6-eec717e9e702",82
"uuid:e283c6da-4338-4b93-9361-ebf54bd8d911",306
"uuid:cbda9854-379e-46ef-b861-6fc3971003fa",87
"uuid:570518ec-c23e-47a1-8f7d-8178897610af",177
"uuid:3c4139ec-6919-41bc-979f-21329282436b",387
"uuid:473e8fc2-5e91-446b-9e0d-16a0f091b44d",148
"uuid:fca390e3-94f6-456c-83cd-3ddef480ba0f",132
"uuid:cbc16602-a84b-4dfa-9a8e-1c87c37bf805",74
"uuid:16dff909-82c1-4d40-a560-3d10686b48c5",158
"uuid:e5facada-90d0-4b3f-b464-82733b9f1d2b",61
"uuid:b7088d26-76aa-4e4c-85f4-5670aae0dbe7",112
"uuid:7ecb39f2-def7-4ea6-bc6f-16dda6ba6773",146
"uuid:a214c525-e7b4-42a6-98d3-c88e62367736",757
"uuid:18dc5611-3bc0-4b00-a4e2-d5ba41eab535",463
"uuid:a0179a69-9879-4d9a-af49-f2e86dfed9d9",333
"uuid:cb634940-09d0-4f0b-b278-40a0b250e09b",27
"uuid:e5cfc399-e559-4f14-9048-02d2c47c1d0f",88
"uuid:64dd1d48-135a-45e8-9033-1a222bd633a1",157
"uuid:aed71d4e-ed0a-490c-a6a9-122594d357bc",896
"uuid:398459b1-b505-43f3-876c-a157791e796d",61
"uuid:39bcc0ca-848c-4407-aeb5-ba866ac64e53",91
"uuid:0fea470c-8c19-46a9-9204-99cf926ff8af",261
"uuid:33fd57df-7428-46c2-bf53-ceb1fd352b47",73
"uuid:7cfa780d-9e06-44e6-9e52-f134b5be97d4",117
"uuid:4dbec347-6be9-4fc9-b20d-782165512272",80
"uuid:a56b2689-5ad4-4adc-bc95-88944ccd0d2f",89
"uuid:7ffbb3de-5245-47c2-96ce-7d01e7d83876",1071
"uuid:c80e09c4-a5ff-403f-acb0-5dc8244983ee",180
"uuid:da0ddc02-ef90-41b9-bb7d-1c41489bdb74",290
"uuid:097674da-820d-4368-9c11-1510b34fe4b5",77
"uuid:fbcaedb5-63d9-4f88-9083-da5bc54c66e0",237
"uuid:5cb4e1ae-24d4-43ea-8c37-3019214d9a72",81
"uuid:128bd506-6032-4101-86b0-bee1104c7777",133
"uuid:ab953429-4a78-4af5-8726-d2a82a20e25a",235
"uuid:d2aff589-5343-4d5c-9971-a80db4862f47",88
"uuid:a01e9aca-fae2-421a-951f-c9af92f2f5b7",257
"uuid:313ebfc7-83c9-4f56-bf5d-ce39728daa64",115
"uuid:66394b36-2ab7-421a-bdd8-7b241c456ffc",116
"uuid:9d035ade-27e5-4953-a243-c2b142dbac65",102
"uuid:650d145e-b39f-4593-857a-d453f0f296ca",154
"uuid:6ad6ecda-6858-4c99-a61e-96ca0faa1b8a",249
"uuid:65a82e0a-5787-4660-bdb0-9b0bf1848949",102
"uuid:9d7ed7d7-4bdb-460b-ad64-e6b39a5573eb",44
"uuid:493cf598-d9fd-4da5-81fd-80eeb6a334a8",377
"uuid:2d513f1b-aa5d-493d-a284-47b76a540472",54
"uuid:288366fd-6fb3-4c16-90cb-46766c3839ed",200
"uuid:524e389a-e040-4725-9b3d-245a324ddab8",134
"uuid:c205e087-c4a4-46b5-bfc3-719c8c4c9010",42
"uuid:ef1e14b8-611e-453d-a393-fb86ab9a5f91",106
"uuid:21b58d36-7e06-4abb-8883-5c6672c0130e",205
"uuid:db91f182-da63-4a49-8b01-6d355ea6c591",81
"uuid:bbc4e160-136e-465f-a101-3fcbca471d15",201
"uuid:145f0c48-3743-4fa4-ba3f-4cd1eae4f6fb",178
"uuid:6c8ead78-f0a2-4857-bc6d-f760edca6c4f",42
"uuid:f12f2d13-bea3-44fe-a489-c789b227d42f",225
"uuid:20de739a-6d2a-4b54-9af0-e688ee3e5cd4",81
"uuid:7f988a2d-f5ef-40f5-acc7-a6bf61f1f0b6",37
"uuid:fc83b363-10d9-4274-b966-070e4342fbb6",151
"uuid:6833efeb-913c-46a6-9cbf-125b22b34ed4",277
"uuid:28d05b8b-d1a0-46f3-b90d-45b06df57678",149
"uuid:57b62c51-a184-4f2d-892f-c63db8c5d994",267
"uuid:5981b0e4-e124-46b2-818d-d11be44b79d0",85
"uuid:816e25a2-06bd-4a2e-8af9-f7d8d9c6c8ff",126
"uuid:f1e3970c-32f1-44a5-aa18-d7fc140b2135",90
"uuid:afe7333c-bb13-4abc-946f-c46428e8f8c7",84
"uuid:ac4fd6ee-7ed9-42cc-974b-a045e53f25b2",37
"uuid:10ff1109-1f03-4eac-84bf-9bd3054b688c",267
"uuid:41d2505d-33b4-4522-843d-b07dcd216108",142
"uuid:925f3e2f-98da-423b-91bf-2539ec6eb5b1",83
"uuid:caa2e151-c0b6-4e00-b3c7-0cd2bfdc6892",87
"uuid:b83427b2-e19b-49c3-b91b-21e82bdd6ed5",85
"uuid:30b40abc-a7b3-4f40-bfb8-a119124194fb",111
"uuid:16b652a7-67ee-490a-8d7b-c538e6a4fcde",92
"uuid:f9b693e7-c9db-43bc-b818-7e5988b05d45",83
"uuid:70cf8dd5-5303-4105-9e24-a0e8b233a783",95
"uuid:236a484c-3c64-4e7c-bf71-f5b8636eeb0e",70
"uuid:4673a3e4-1c09-497a-b8e0-2e8926ab41fa",104
"uuid:1d1bbb9c-caf0-44ab-86de-5d712ce9f25e",41
"uuid:909f2fcc-874d-4e77-bfbf-d0417359bd62",161
"uuid:0508aac4-2ea1-40f0-8890-dfee9490422a",259
"uuid:431f5d40-65bf-40de-98ba-e53c2a518c88",155
"uuid:2f44031c-52a2-4087-9b7d-5698d5ecec41",241
"uuid:12b22b95-691e-4861-a46c-840307225138",229
"uuid:082bca60-895a-4f44-84b7-9c29dfd376fb",71
"uuid:b151e0b5-5419-4735-b388-d140ea664083",107
"uuid:2292f7e6-336d-4fa5-bbec-96cd5dcfb94a",284
"uuid:2edfd08b-9410-48ed-9eef-86e49e09d7ae",74
"uuid:5b7a4540-0c2c-4cfd-885b-556471b676eb",113
"uuid:8f2d93e2-a481-4a69-bf49-6f87ca3c67a6",202
"uuid:709a323b-044f-4d81-99e0-be5440c9b3e8",248
"uuid:b901b585-e91b-4c49-aec3-752f34ed77de",12
"uuid:a6b4a9af-8f0b-4884-8eef-0c88a02a462d",74
"uuid:025f552c-0e29-4573-b6f3-2ca663fd560f",166
"uuid:8d9865c2-11f4-4630-baa8-94248ffd991a",148
"uuid:f56247ea-741e-4929-8e64-b9ac5825c791",40
"uuid:ecb2ca7e-b21f-45a6-bd1e-0b02584dde8f",70
"uuid:61997fef-c29e-4d61-931f-dfde90c0b1e8",246
"uuid:e9152aab-b4f6-4514-afc5-a8f94199adb9",489
"uuid:5245ade7-2484-48b3-bd29-310327d408d5",57
"uuid:655f9232-b34b-4de9-ba00-ffb5cf4c92d5",80
"uuid:73353bbb-e86d-4d10-9989-515a662bac53",107
"uuid:b089a63f-994b-4728-913e-2d43f55a6f37",84
"uuid:586e5bbc-ddec-4170-9dee-210291ef9b34",210
"uuid:5a16813e-19b8-48e6-96ab-2b3ffebd9647",160
"uuid:7247b0f2-b0b5-420d-8ce4-11b96efa6916",292
"uuid:083e896e-7b5f-44af-a462-26d61834f8c2",80
"uuid:7054e3a6-9211-4db6-b24f-0f7d8a3f919b",112
"uuid:9014ba21-aaef-43e6-81cf-3ba6dd4af548",70
"uuid:1332d3a2-8add-45c8-ad50-8697d7d02667",92
"uuid:c82716ea-9330-4eb7-bcfe-f506c891d918",287
"uuid:b1ca4719-d42c-40d1-9c9c-7a70337f72b9",41
"uuid:07d25c46-c3b5-47e8-b997-650334918c08",1579
"uuid:b2ade424-7897-4128-a9e8-377dbdf71612",327
"uuid:61c10040-ac0c-41b5-9ebe-f78ca49e6d34",143
"uuid:e36fed75-677f-4225-ac46-e7e70a1efabc",111
"uuid:7ca82411-6103-4c37-81ec-b42a25233db8",315
"uuid:da5bb7ca-4dc9-4f1f-9613-2146ade23980",43
"uuid:fe393cb9-3c4b-4123-9f4d-3598acbe3060",53
"uuid:3ba34ca7-6eb0-41d2-a9e4-686b0a798f5e",234
"uuid:0618838b-fb46-426b-a03e-27fb00345693",142
"uuid:7700d699-5ddb-4b3f-9c4a-bc406f3d4906",31
"uuid:d6c80a17-2127-4ff8-b7a8-9c5156f788b5",180
"uuid:a0781135-5e7e-4643-bc06-8f4ba8fa528e",106
"uuid:e1d93453-6a15-466b-80c8-7823c870b4c6",784
"uuid:1462162a-7079-4d81-89ae-32c1d77d4c40",116
"uuid:3c2d1cb0-5d0b-446b-8303-bfeed7e585db",47
"uuid:70d1f616-32c8-4a52-84da-b7097a71ea73",143
"uuid:c7c5e873-3505-422f-973c-bd841fb35280",136
"uuid:fcab25a0-f48f-4be6-b499-96748e02251c",113
"uuid:9313a9e2-cb61-4bff-a19d-0fe5f4c0e905",316
"uuid:37d37ada-aac4-4772-b894-8428a8c8b6c4",138
"uuid:f71ef991-08f4-453e-875d-ed08d5801191",137
"uuid:a85c2376-3838-4749-887c-1a50e20c87fd",267
"uuid:67f2b885-2447-404a-ba61-904d61d49c17",283
"uuid:3d572ae5-51bb-4d11-b0b3-d40adca3e843",NA
"uuid:44a13cb1-4ed1-4f0e-9683-28b2384591dd",NA
"uuid:4bf935a2-a148-496a-a5d7-05aa65fb5167",NA
"uuid:c703bb38-ecf0-4c97-b129-b12519f37403",NA
"uuid:a37c1132-44b6-4df3-a1ff-e2dda0ebfbf4",NA
"uuid:986e7e79-77d7-4bab-9a6d-7a23ee4ce78a",NA
"uuid:23f3179d-432a-4669-b15b-d971e3ed4dfd",NA
"uuid:31f6ef60-686e-43bd-b31b-bda1fd133e61",NA
"uuid:52335791-df44-4e2d-9ece-9cdafe30e38b",NA
"uuid:44221812-ff68-44e7-8753-3a298ab25340",NA
"uuid:f735fc02-938e-4f46-803d-d1db4cacbea6",NA
"uuid:dc01317b-3ff5-4ce4-b6b3-4e036896b6ea",NA
"uuid:026fc83f-60a3-4ca0-a9b4-e8b3b234b0b2",NA
"uuid:10c61195-e235-41f1-bece-c5eeae67eaf9",NA
"uuid:bf441b86-a932-441c-acaa-f7bdb10d56b1",NA
"uuid:a7137ca2-c9a2-4cc9-b9b0-744b6935d40d",NA
"uuid:7a1abdfc-9e75-453f-83fd-7f2589dd87f1",NA
"uuid:b6b7e357-2ce4-4aa9-a5fe-6cdd02523e38",NA
"uuid:b5300b9a-dad0-4f8a-b39d-6c8c6465e672",NA
"uuid:69c4c54e-9fab-4d33-96e5-32cdd30d5c5d",NA
"uuid:33f0741e-1244-4efb-873e-a3720572095d",NA
"uuid:6a457145-89fa-452b-aef5-186a2c049bf1",NA
"uuid:494bf5b2-2d68-4539-a9ad-0abbaf2f6465",NA
"uuid:820facc7-d7d0-4300-8ac3-c58bdc46fa16",NA
"uuid:d97c9e5e-ed1c-42c0-9384-c6328f42799b",NA
"uuid:e06b4796-9056-4c55-9b92-1255c2ddb37c",NA
"uuid:c0103f03-6658-474a-85df-73087141702e",NA
"uuid:107ccf54-bc99-4f53-b79c-6f91520806a7",NA
"uuid:d49ae68f-6d56-4354-8789-c83082f83b27",NA
"uuid:bd0e8f8e-d198-4284-b6b3-6c29d2ddab31",NA
"uuid:cba44d91-7d8e-4459-9961-85431d96ed35",NA
"uuid:50753f90-b7cc-4aa1-b671-3380c68a3727",NA
"uuid:28965081-3716-40a4-a02e-5bc96b8cee05",NA
"uuid:a833af69-4329-454b-8caf-ce64331bf351",NA
"uuid:81cb9d17-dfa2-4c22-8f6f-89b4195fd1da",39
"uuid:a721e1b2-7d98-4be1-aa54-5c08ea52914c",NA
"uuid:e234d42c-e666-4981-aeff-205519092dfe",NA
"uuid:f2d5abd2-a400-4173-8cac-cafa179273e6",NA
"uuid:bc6d2e2c-0072-41c8-ba9f-06652e7c4013",NA
"uuid:ccdf668c-68db-4b7f-900a-0e2976951024",NA
"uuid:ab7c0d3d-ebed-4e13-8321-4809b4ba0c4c",277
"uuid:a46b4913-9738-4c89-a31a-593c370ed410",553
"uuid:3eb540db-2685-4e15-8ee2-27d84364a475",65
"uuid:7906e141-16eb-43aa-a8b3-44ac3b8c6457",123
"uuid:ddd31851-68e2-4475-97f5-c43946cb1afb",69
"uuid:df79d63b-0aa3-4c61-a3b9-1efb008e85a7",12
"uuid:4334ca84-d911-4fcf-aaa7-84ba9c7515da",1259
"uuid:40bde3fc-9b2d-4dd8-88fa-188808a71b9a",176
"uuid:5d939323-6f23-4866-b4fc-4fa584a7f4cb",72
"uuid:3474f2e7-d811-4e1e-acc5-677403ed9c97",51
"uuid:f0ac3fa7-216b-4650-baea-d868f7700f8e",150
"uuid:c703d585-2502-4e50-8422-b94955aa4b0e",218
"uuid:2e53fe93-5671-4c15-a8ff-d04180b01830",77
"uuid:d4137de2-4ae8-46ac-a853-526ca679e50c",220
"uuid:715e8843-d343-494c-b53f-06ed09b43659",56
"uuid:c2ea0d50-9196-4294-a96c-b11f88a4a3c8",139
"uuid:87163db3-dc0f-43a4-943f-173ad7fb840a",65
"uuid:ff9b2dfd-ce4f-4378-b440-c5b85f6a0997",297
"uuid:6649072e-9e5a-4b07-ae6a-a50aeddfb32f",72
"uuid:c7a37c96-cf54-4a8e-b6ef-997b59035664",217
"uuid:454595d9-70f0-41bf-94ea-13b72e516ddc",30
"uuid:2c528dd9-e782-44c8-8d24-54b1cc60fc41",197
"uuid:f3be5310-7c65-452b-9fb4-5807ca26984f",77
"uuid:93b6019a-0990-4d1e-91ee-4b811a4ce87c",278
